year,round,driverId,stop,lap,time,duration
2016,4,bottas,1,16,15:33:39,29.841
2016,4,kevin_magnussen,1,16,15:34:05,30.585
2016,4,hamilton,1,17,15:35:21,30.001
2016,4,grosjean,1,17,15:35:49,31.420
2016,4,massa,1,18,15:37:14,29.551
2016,4,raikkonen,1,20,15:40:29,30.498
2016,4,button,1,20,15:41:08,30.580
2016,4,rosberg,1,21,15:41:55,29.709
2016,4,alonso,1,21,15:42:40,29.751
2016,4,max_verstappen,1,22,15:44:13,30.553
2016,4,perez,2,27,15:53:11,30.400
2016,4,ericsson,2,28,15:55:13,30.433
2016,4,ricciardo,2,29,15:57:02,31.205
2016,4,wehrlein,2,39,16:14:54,57.151
2016,4,massa,2,46,16:25:17,30.065
2017,4,vandoorne,1,1,15:08:55,30.006
2017,4,ericsson,1,1,15:08:58,32.235
2017,4,wehrlein,1,2,15:11:28,31.266
2017,4,wehrlein,2,20,15:43:16,30.799
2017,4,massa,1,21,15:44:10,29.923
2017,4,kevin_magnussen,1,21,15:44:30,36.559
2017,4,kvyat,1,21,15:44:36,29.991
2017,4,ericsson,2,21,15:44:59,30.655
2017,4,sainz,1,24,15:49:33,29.973
2017,4,vandoorne,2,24,15:49:57,35.998
2017,4,ocon,1,26,15:52:42,30.253
2017,4,stroll,1,26,15:52:58,29.791
2017,4,bottas,1,27,15:53:23,29.356
2017,4,perez,1,27,15:54:17,29.868
2017,4,raikkonen,1,29,15:56:49,30.152
2017,4,max_verstappen,1,29,15:57:19,29.567
2017,4,hamilton,1,30,15:58:36,29.739
2017,4,vettel,1,34,16:04:56,30.097
2017,4,hulkenberg,1,40,16:16:07,30.280
2017,4,massa,2,41,16:17:53,29.920
2018,4,raikkonen,1,1,16:16:15,30.012
2018,4,brendon_hartley,1,1,16:16:35,21.376
2018,4,alonso,1,1,16:16:58,56.710
2018,4,kevin_magnussen,1,1,16:17:11,35.608
2018,4,ericsson,1,1,16:17:16,44.107
2018,4,perez,1,2,16:19:26,28.109
2018,4,grosjean,1,2,16:19:32,21.725
2018,4,gasly,1,12,16:40:48,20.782
2018,4,sainz,1,15,16:46:02,21.516
2018,4,vandoorne,1,17,16:49:58,21.103
2018,4,ericsson,2,18,16:52:18,25.378
2018,4,hamilton,1,22,16:58:07,20.377
2018,4,brendon_hartley,2,22,16:59:24,20.809
2018,4,stroll,1,23,17:00:38,19.737
2018,4,leclerc,1,24,17:02:20,21.058
2018,4,vandoorne,2,25,17:05:01,20.887
2018,4,vettel,1,30,17:12:13,20.037
2018,4,ricciardo,1,37,17:25:09,19.925
2018,4,ericsson,3,36,17:25:51,32.629
2018,4,max_verstappen,1,38,17:26:56,19.765
2018,4,bottas,1,40,17:30:08,20.192
2018,4,vettel,2,40,17:30:26,20.823
2018,4,kevin_magnussen,2,39,17:30:36,21.778
2018,4,hamilton,2,40,17:30:37,21.329
2018,4,gasly,2,39,17:30:54,21.287
2018,4,brendon_hartley,3,39,17:31:04,21.072
2018,4,raikkonen,2,40,17:31:21,21.149
2018,4,vandoorne,3,39,17:31:27,20.760
2018,4,perez,2,40,17:31:34,26.174
2018,4,grosjean,2,40,17:31:39,22.757
2019,4,kvyat,1,5,16:23:10,21.013
2019,4,raikkonen,1,6,16:25:08,21.401
2019,4,kevin_magnussen,1,7,16:26:55,20.118
2019,4,giovinazzi,1,7,16:27:02,20.776
2019,4,hulkenberg,1,8,16:28:49,21.325
2019,4,norris,1,9,16:30:25,19.819
2019,4,perez,1,10,16:32:13,20.939
2019,4,stroll,1,10,16:32:27,23.099
2019,4,ricciardo,1,10,16:32:28,20.884
2019,4,vettel,1,11,16:33:45,19.981
2019,4,bottas,1,12,16:35:24,20.006
2019,4,sainz,1,12,16:35:58,19.755
2019,4,albon,1,12,16:36:16,20.720
2019,4,hamilton,1,13,16:37:17,19.993
2019,4,max_verstappen,1,14,16:39:16,20.973
2019,4,kubica,1,14,16:40:06,15.069
2019,4,kubica,2,23,16:57:00,21.037
2019,4,russell,1,25,17:00:30,20.475
2019,4,leclerc,1,34,17:14:53,20.382
2019,4,hulkenberg,2,34,17:16:30,20.870
2019,4,grosjean,1,34,17:16:33,20.906
2019,4,russell,2,38,17:24:45,20.751
2019,4,norris,2,39,17:25:02,22.080
2019,4,kevin_magnussen,2,39,17:26:07,20.859
2019,4,kubica,3,42,17:33:14,20.703
2019,4,leclerc,2,47,17:39:16,19.857
2020,4,albon,1,6,14:26:01,28.834
2020,4,ricciardo,1,12,14:35:22,29.559
2020,4,norris,1,12,14:35:24,30.289
2020,4,ocon,1,12,14:35:26,30.768
2020,4,vettel,1,12,14:35:27,29.439
2020,4,gasly,1,12,14:35:29,29.414
2020,4,giovinazzi,1,12,14:35:30,28.355
2020,4,raikkonen,1,12,14:35:35,36.590
2020,4,russell,1,12,14:35:36,29.302
2020,4,latifi,1,12,14:35:42,31.371
2020,4,hamilton,1,13,14:37:01,28.805
2020,4,bottas,1,13,14:37:06,30.571
2020,4,max_verstappen,1,13,14:37:10,28.208
2020,4,leclerc,1,13,14:37:21,29.520
2020,4,sainz,1,13,14:37:27,28.487
2020,4,stroll,1,13,14:37:32,28.716
2020,4,albon,2,30,15:08:33,33.308
2020,4,grosjean,1,36,15:17:38,33.816
2020,4,raikkonen,2,47,15:35:09,44.085
2020,4,max_verstappen,2,50,15:38:04,28.273
2020,4,bottas,2,50,15:38:33,33.602
2020,4,sainz,2,51,15:40:13,36.278
2021,4,giovinazzi,1,8,15:15:06,54.673
2021,4,russell,1,9,15:17:07,23.814
2021,4,latifi,1,9,15:17:10,26.672
2021,4,gasly,1,18,15:30:37,28.042
2021,4,alonso,1,21,15:34:51,22.043
2021,4,vettel,1,21,15:34:52,23.087
2021,4,sainz,1,22,15:36:10,21.779
2021,4,stroll,1,22,15:36:15,21.756
2021,4,mazepin,1,22,15:36:40,23.098
2021,4,bottas,1,23,15:37:18,22.311
2021,4,ocon,1,23,15:37:33,22.798
2021,4,norris,1,23,15:37:35,21.864
2021,4,mick_schumacher,1,23,15:37:59,24.006
2021,4,max_verstappen,1,24,15:38:32,23.565
2021,4,ricciardo,1,25,15:40:16,22.406
2021,4,perez,1,27,15:43:06,22.382
2021,4,latifi,2,27,15:43:32,21.424
2021,4,hamilton,1,28,15:44:07,22.220
2021,4,leclerc,1,28,15:44:20,21.613
2021,4,russell,2,28,15:44:52,21.919
2021,4,raikkonen,1,37,15:57:41,21.572
2021,4,vettel,2,38,15:59:08,21.973
2021,4,stroll,2,39,16:00:28,21.432
2021,4,giovinazzi,2,39,16:00:52,22.871
2021,4,hamilton,2,42,16:03:32,22.078
2021,4,mazepin,2,42,16:05:36,22.502
2021,4,ricciardo,2,46,16:09:49,21.762
2021,4,sainz,2,46,16:09:50,21.856
2021,4,gasly,2,47,16:11:47,26.065
2021,4,latifi,3,50,16:16:19,22.405
2022,4,ricciardo,1,2,15:07:48,32.362
2022,4,ricciardo,2,16,15:31:14,30.422
2022,4,vettel,1,17,15:32:26,30.484
2022,4,gasly,1,17,15:32:38,30.405
2022,4,albon,1,17,15:32:41,30.793
2022,4,perez,1,18,15:33:26,30.366
2022,4,russell,1,18,15:33:46,31.079
2022,4,bottas,1,18,15:33:47,40.957
2022,4,kevin_magnussen,1,18,15:33:56,33.765
2022,4,tsunoda,1,18,15:34:06,30.372
2022,4,stroll,1,18,15:34:06,32.667
2022,4,hamilton,1,18,15:34:07,32.740
2022,4,ocon,1,18,15:34:08,31.409
2022,4,latifi,1,18,15:34:17,31.125
2022,4,mick_schumacher,1,18,15:34:18,31.320
2022,4,zhou,1,18,15:34:18,32.203
2022,4,max_verstappen,1,19,15:34:49,30.001
2022,4,leclerc,1,19,15:34:56,31.794
2022,4,norris,1,19,15:35:07,30.070
2022,4,ricciardo,3,30,15:51:37,30.155
2022,4,leclerc,2,49,16:16:19,30.042
2022,4,perez,2,50,16:17:38,29.627
2022,4,max_verstappen,2,51,16:18:44,29.942
2022,4,mick_schumacher,2,52,16:22:04,30.984
2022,4,leclerc,3,53,16:22:17,36.560
2011,5,kobayashi,1,1,14:05:11,24.871
2011,5,perez,1,7,14:14:14,23.592
2011,5,maldonado,1,8,14:15:48,22.689
2011,5,vettel,1,9,14:16:54,20.253
2011,5,buemi,1,9,14:17:17,20.818
2011,5,alonso,1,10,14:18:23,20.567
2011,5,webber,1,10,14:18:27,20.881
2011,5,michael_schumacher,1,10,14:18:43,20.084
2011,5,hamilton,1,11,14:19:57,19.761
2011,5,petrov,1,11,14:20:14,21.856
2011,5,rosberg,1,11,14:20:17,20.647
2011,5,massa,1,11,14:20:19,20.800
2011,5,alguersuari,1,11,14:20:28,20.741
2011,5,barrichello,1,11,14:20:48,29.936
2011,5,sutil,1,13,14:23:57,20.773
2011,5,button,1,14,14:24:51,20.015
2011,5,karthikeyan,1,14,14:25:56,24.843
2011,5,resta,1,15,14:26:40,20.070
2011,5,trulli,1,15,14:26:50,22.364
2011,5,kovalainen,1,16,14:28:30,21.019
2011,5,liuzzi,1,16,14:28:55,23.157
2011,5,glock,1,16,14:29:00,22.744
2011,5,ambrosio,1,17,14:30:41,23.176
2011,5,vettel,2,18,14:30:44,19.887
2011,5,alonso,2,19,14:32:13,20.238
2011,5,webber,2,19,14:32:16,20.079
2011,5,maldonado,2,20,14:34:36,24.821
2011,5,massa,2,21,14:35:51,21.635
2011,5,heidfeld,1,21,14:36:21,21.322
2011,5,hamilton,2,23,14:38:08,20.235
2012,5,perez,1,1,14:05:24,21.864
2012,5,webber,1,6,14:12:45,20.119
2012,5,vettel,1,7,14:14:11,19.745
2012,5,kobayashi,1,8,14:15:44,22.260
2012,5,rosberg,1,9,14:17:10,20.502
2012,5,button,1,9,14:17:14,20.333
2012,5,resta,1,9,14:17:22,19.987
2012,5,alonso,1,10,14:18:30,19.456
2012,5,grosjean,1,10,14:18:42,20.223
2012,5,michael_schumacher,1,10,14:18:44,20.113
2012,5,vergne,1,10,14:18:52,20.388
2012,5,massa,1,10,14:18:53,20.130
2012,5,hulkenberg,1,10,14:18:56,20.521
2012,5,petrov,1,10,14:19:03,24.856
2012,5,rosa,1,10,14:19:19,22.275
2012,5,maldonado,1,11,14:20:01,20.620
2012,5,raikkonen,1,11,14:20:05,19.777
2012,5,ricciardo,1,11,14:20:29,21.101
2012,5,karthikeyan,1,11,14:20:59,21.518
2012,5,kovalainen,1,13,14:23:37,21.290
2012,5,hamilton,1,14,14:24:59,21.963
2012,5,glock,1,14,14:25:27,21.082
2012,5,pic,1,15,14:27:06,20.936
2012,5,webber,2,17,14:29:54,24.864
2012,5,perez,2,17,14:30:09,21.055
2012,5,hulkenberg,2,19,14:32:55,20.558
2012,5,rosa,2,19,14:33:43,22.135
2012,5,rosberg,2,22,14:37:13,20.059
2012,5,karthikeyan,2,22,14:38:37,22.515
2012,5,resta,2,23,14:38:57,21.680
2013,5,jules_bianchi,1,2,14:06:58,29.994
2013,5,webber,1,7,14:14:27,19.668
2013,5,massa,1,8,14:15:53,19.490
2013,5,sutil,1,8,14:15:56,1:14.026
2013,5,hulkenberg,1,8,14:15:59,19.993
2013,5,maldonado,1,8,14:16:03,20.205
2013,5,pic,1,8,14:16:15,20.734
2013,5,alonso,1,9,14:17:21,18.909
2013,5,hamilton,1,9,14:17:26,22.018
2013,5,resta,1,9,14:17:29,20.615
2013,5,vergne,1,9,14:17:33,19.772
2013,5,garde,1,9,14:17:41,21.686
2013,5,bottas,1,9,14:17:42,21.171
2013,5,rosberg,1,10,14:18:50,19.414
2013,5,vettel,1,10,14:18:51,18.606
2013,5,raikkonen,1,10,14:18:53,19.978
2013,5,perez,1,10,14:18:59,19.250
2013,5,ricciardo,1,10,14:19:03,19.795
2013,5,button,1,11,14:20:44,18.810
2013,5,gutierrez,1,13,14:23:38,22.144
2013,5,maldonado,2,13,14:23:55,13.266
2013,5,chilton,1,15,14:27:24,25.294
2013,5,jules_bianchi,2,16,14:28:59,20.656
2013,5,resta,2,19,14:32:58,19.792
2013,5,massa,2,20,14:34:12,19.373
2013,5,webber,2,20,14:34:27,19.151
2013,5,vergne,2,20,14:34:37,20.671
2013,5,maldonado,3,20,14:34:52,23.139
2013,5,garde,2,20,14:34:59,22.029
2013,5,alonso,2,21,14:35:36,19.952
2014,5,vettel,1,12,14:22:29,21.974
2014,5,ricciardo,1,14,14:25:18,21.969
2014,5,grosjean,1,15,14:26:57,22.126
2014,5,massa,1,15,14:27:02,22.890
2014,5,maldonado,1,15,14:27:21,27.851
2014,5,alonso,1,16,14:28:34,21.970
2014,5,vergne,1,16,14:28:57,22.976
2014,5,raikkonen,1,17,14:30:07,22.056
2014,5,hulkenberg,1,17,14:30:13,22.355
2014,5,button,1,17,14:30:19,21.810
2014,5,sutil,1,17,14:30:29,28.013
2014,5,chilton,1,17,14:30:46,24.337
2014,5,hamilton,1,18,14:31:07,22.951
2014,5,perez,1,18,14:31:48,22.367
2014,5,kvyat,1,18,14:31:51,22.703
2014,5,gutierrez,1,18,14:32:02,23.063
2014,5,ericsson,1,18,14:32:30,23.091
2014,5,kevin_magnussen,1,19,14:33:31,21.894
2014,5,bottas,1,20,14:34:39,22.824
2014,5,rosberg,1,21,14:35:43,22.254
2014,5,jules_bianchi,1,21,14:37:01,22.928
2014,5,kobayashi,1,23,14:40:18,22.789
2014,5,massa,2,28,14:47:33,22.381
2014,5,chilton,2,31,14:53:03,23.232
2014,5,vettel,2,33,14:55:18,21.599
2014,5,grosjean,2,34,14:56:49,22.078
2014,5,alonso,2,35,14:58:14,22.014
2014,5,sutil,2,35,14:58:53,23.378
2014,5,hulkenberg,2,36,14:59:56,22.724
2014,5,button,2,36,15:00:01,24.408
2015,5,hulkenberg,1,10,14:19:46,22.659
2015,5,kvyat,1,11,14:21:18,22.667
2015,5,button,1,11,14:21:23,22.589
2015,5,nasr,1,12,14:22:55,22.677
2015,5,hamilton,1,13,14:23:49,24.586
2015,5,ricciardo,1,13,14:24:18,22.440
2015,5,max_verstappen,1,13,14:24:19,24.396
2015,5,vettel,1,14,14:25:21,21.762
2015,5,massa,1,14,14:25:37,22.139
2015,5,maldonado,1,14,14:25:48,24.976
2015,5,sainz,1,14,14:25:58,22.859
2015,5,rosberg,1,15,14:26:45,21.870
2015,5,bottas,1,15,14:27:01,22.082
2015,5,grosjean,1,15,14:27:28,23.309
2015,5,maldonado,2,15,14:27:46,32.459
2015,5,stevens,1,16,14:29:49,24.687
2015,5,raikkonen,1,17,14:30:09,22.623
2015,5,merhi,1,17,14:31:33,24.631
2015,5,ericsson,1,18,14:32:23,25.272
2015,5,perez,1,19,14:33:59,22.468
2015,5,alonso,1,21,14:37:01,23.728
2015,5,hulkenberg,2,26,14:45:13,22.534
2015,5,button,2,27,14:47:05,23.327
2015,5,merhi,2,30,14:53:03,23.070
2015,5,hamilton,2,32,14:53:17,22.727
2015,5,massa,2,32,14:53:41,22.629
2015,5,stevens,2,32,14:56:02,23.043
2015,5,perez,2,36,15:01:03,22.426
2015,5,max_verstappen,2,37,15:02:19,22.607
2015,5,kvyat,2,38,15:03:48,22.273
2016,5,massa,1,8,14:17:31,21.384
2016,5,perez,1,9,14:18:56,22.679
2016,5,kvyat,1,9,14:19:03,23.277
2016,5,ericsson,1,9,14:19:07,22.840
2016,5,sainz,1,10,14:20:24,22.874
2016,5,button,1,10,14:20:28,22.280
2016,5,hulkenberg,1,10,14:20:31,22.176
2016,5,kevin_magnussen,1,10,14:20:34,22.843
2016,5,ricciardo,1,11,14:21:44,21.738
2016,5,alonso,1,11,14:22:02,21.795
2016,5,jolyon_palmer,1,11,14:22:09,23.283
2016,5,wehrlein,1,11,14:22:14,24.554
2016,5,max_verstappen,1,12,14:23:18,22.369
2016,5,raikkonen,1,12,14:23:25,22.107
2016,5,bottas,1,12,14:23:27,21.856
2016,5,nasr,1,12,14:23:45,22.976
2016,5,vettel,1,15,14:27:51,21.643
2016,5,grosjean,1,15,14:28:12,23.187
2016,5,gutierrez,1,16,14:29:51,23.206
2016,5,haryanto,1,22,14:39:41,28.753
2016,5,ericsson,2,24,14:42:39,23.122
2016,5,massa,2,25,14:43:57,22.568
2016,5,kvyat,2,25,14:44:06,22.234
2016,5,ricciardo,2,28,14:47:45,22.104
2016,5,vettel,2,29,14:49:18,22.617
2016,5,grosjean,2,29,14:50:06,22.844
2016,5,gutierrez,2,30,14:51:38,22.430
2016,5,kevin_magnussen,2,30,14:51:49,23.165
2016,5,jolyon_palmer,2,33,14:56:34,22.397
2016,5,wehrlein,2,33,14:56:46,24.387
2017,5,kvyat,1,1,14:04:51,22.235
2017,5,massa,1,1,14:05:02,40.612
2017,5,jolyon_palmer,1,2,14:06:27,23.159
2017,5,alonso,1,12,14:21:10,22.690
2017,5,stroll,1,12,14:21:16,22.100
2017,5,vandoorne,1,12,14:21:24,22.547
2017,5,kevin_magnussen,1,13,14:22:35,22.703
2017,5,sainz,1,13,14:22:36,22.432
2017,5,massa,2,13,14:23:17,22.292
2017,5,vettel,1,14,14:23:19,22.499
2017,5,hulkenberg,1,15,14:25:28,22.490
2017,5,ocon,1,16,14:26:51,22.616
2017,5,perez,1,18,14:29:42,25.082
2017,5,ericsson,1,18,14:30:11,22.995
2017,5,grosjean,1,19,14:31:26,22.866
2017,5,hamilton,1,21,14:33:26,21.544
2017,5,ricciardo,1,21,14:33:54,21.811
2017,5,jolyon_palmer,2,21,14:35:11,22.762
2017,5,bottas,1,26,14:41:01,21.689
2017,5,alonso,2,31,14:49:39,23.354
2017,5,ericsson,2,32,14:51:03,22.775
2017,5,wehrlein,1,33,14:52:14,23.445
2017,5,hulkenberg,2,33,14:52:15,22.362
2017,5,kevin_magnussen,2,33,14:52:15,23.814
2017,5,kvyat,2,33,14:52:37,22.117
2017,5,stroll,2,33,14:52:52,22.071
2017,5,massa,3,33,14:53:10,23.066
2017,5,perez,2,34,14:53:46,23.107
2017,5,ocon,2,34,14:53:58,22.643
2017,5,sainz,2,34,14:54:20,21.934
2018,5,brendon_hartley,1,1,15:15:19,22.631
2018,5,sirotkin,1,1,15:15:23,22.049
2018,5,vettel,1,17,15:41:29,22.054
2018,5,bottas,1,19,15:44:12,23.213
2018,5,leclerc,1,20,15:46:09,21.995
2018,5,stroll,1,20,15:46:18,21.351
2018,5,alonso,1,21,15:47:34,21.721
2018,5,sirotkin,2,24,15:52:02,22.034
2018,5,hamilton,1,25,15:52:11,22.085
2018,5,sainz,1,25,15:53:03,22.409
2018,5,perez,1,26,15:54:45,22.438
2018,5,ocon,1,29,15:58:45,47.910
2018,5,kevin_magnussen,1,32,16:02:35,22.917
2018,5,ricciardo,1,33,16:03:28,21.618
2018,5,brendon_hartley,2,33,16:04:40,22.472
2018,5,max_verstappen,1,34,16:04:41,21.740
2018,5,vandoorne,1,34,16:05:53,27.416
2018,5,ericsson,1,35,16:07:20,22.100
2018,5,vettel,2,41,16:14:52,24.273
2018,5,perez,2,40,16:14:56,22.242
2018,5,sirotkin,3,41,16:17:36,23.865
2019,5,giovinazzi,1,6,15:21:55,22.381
2019,5,vettel,1,19,15:39:39,23.746
2019,5,max_verstappen,1,20,15:40:52,22.417
2019,5,kvyat,1,21,15:42:48,22.049
2019,5,gasly,1,22,15:43:55,22.563
2019,5,stroll,1,22,15:44:26,23.321
2019,5,kevin_magnussen,1,23,15:45:34,22.025
2019,5,ricciardo,1,24,15:47:07,22.379
2019,5,sainz,1,24,15:47:10,21.468
2019,5,perez,1,24,15:47:11,22.781
2019,5,leclerc,1,25,15:47:53,23.646
2019,5,albon,1,25,15:48:27,23.591
2019,5,bottas,1,26,15:49:04,22.034
2019,5,grosjean,1,26,15:49:40,22.379
2019,5,norris,1,26,15:50:07,21.579
2019,5,hamilton,1,27,15:50:16,22.265
2019,5,raikkonen,1,28,15:53:02,22.342
2019,5,kubica,1,31,15:58:16,21.954
2019,5,russell,1,32,15:59:33,22.442
2019,5,hulkenberg,1,35,16:02:40,22.193
2019,5,vettel,2,40,16:08:48,21.643
2019,5,giovinazzi,2,41,16:12:09,23.507
2019,5,max_verstappen,2,43,16:12:43,22.540
2019,5,bottas,2,45,16:15:21,22.018
2019,5,kvyat,2,45,16:16:25,33.821
2019,5,kevin_magnussen,2,45,16:16:29,22.992
2019,5,albon,2,45,16:16:34,37.345
2019,5,hamilton,2,46,16:16:43,22.511
2019,5,ricciardo,2,45,16:16:58,22.702
2019,5,perez,2,45,16:17:06,22.896
2020,5,albon,1,6,14:22:39,28.417
2020,5,gasly,1,7,14:24:09,28.356
2020,5,giovinazzi,1,7,14:24:23,27.892
2020,5,russell,1,8,14:25:59,28.391
2020,5,kevin_magnussen,1,9,14:27:31,28.934
2020,5,latifi,1,9,14:27:35,28.696
2020,5,norris,1,12,14:31:56,27.949
2020,5,bottas,1,13,14:33:10,28.408
2020,5,hamilton,1,14,14:34:45,28.406
2020,5,ricciardo,1,14,14:34:58,28.587
2020,5,hulkenberg,1,15,14:36:26,28.981
2020,5,grosjean,1,17,14:40:00,29.377
2020,5,stroll,1,18,14:41:04,28.235
2020,5,leclerc,1,18,14:41:13,29.419
2020,5,kvyat,1,19,14:43:00,28.036
2020,5,kevin_magnussen,2,20,14:45:03,29.389
2020,5,sainz,1,22,14:47:30,35.864
2020,5,ocon,1,22,14:47:36,28.093
2020,5,vettel,1,22,14:47:40,28.167
2020,5,gasly,2,23,14:49:25,28.306
2020,5,russell,2,24,14:51:11,28.331
2020,5,max_verstappen,1,26,14:53:04,29.115
2020,5,ricciardo,2,26,14:53:46,28.167
2020,5,raikkonen,1,26,14:54:13,29.296
2020,5,latifi,2,26,14:54:19,28.086
2020,5,norris,2,29,14:58:32,28.874
2020,5,hulkenberg,2,30,14:59:44,28.386
2020,5,albon,2,30,15:00:01,27.858
2020,5,stroll,2,31,15:01:17,27.974
2020,5,max_verstappen,2,32,15:02:28,28.986
2021,5,hamilton,1,29,15:40:07,23.783
2021,5,norris,1,30,15:41:20,23.874
2021,5,gasly,1,30,15:41:23,24.428
2021,5,vettel,1,31,15:42:42,24.369
2021,5,russell,1,31,15:43:46,23.928
2021,5,sainz,1,32,15:43:47,24.150
2021,5,giovinazzi,1,33,15:45:42,24.521
2021,5,max_verstappen,1,34,15:46:10,23.746
2021,5,perez,1,35,15:47:44,24.548
2021,5,mazepin,1,34,15:48:25,25.202
2021,5,ricciardo,1,36,15:49:52,24.715
2021,5,ocon,1,37,15:50:48,23.935
2021,5,mick_schumacher,1,37,15:52:43,24.797
2021,5,raikkonen,1,43,15:58:41,24.077
2021,5,latifi,1,43,15:59:23,23.703
2021,5,alonso,1,45,16:01:34,23.803
2021,5,stroll,1,58,16:17:28,23.474
2021,5,tsunoda,1,64,16:26:09,24.430
2021,5,hamilton,2,67,16:28:48,24.244
2022,5,tsunoda,1,11,15:51:11,18.870
2022,5,kevin_magnussen,1,12,15:52:43,19.760
2022,5,mick_schumacher,1,14,15:55:54,20.413
2022,5,alonso,1,15,15:57:23,21.638
2022,5,gasly,1,16,15:58:56,19.543
2022,5,albon,1,16,15:59:11,20.059
2022,5,norris,1,18,16:02:13,19.986
2022,5,hamilton,1,22,16:08:23,18.820
2022,5,leclerc,1,24,16:11:03,19.697
2022,5,max_verstappen,1,26,16:14:04,18.798
2022,5,bottas,1,26,16:14:35,19.614
2022,5,sainz,1,27,16:15:51,22.063
2022,5,perez,1,27,16:16:00,18.519
2022,5,ricciardo,1,30,16:21:25,19.484
2022,5,latifi,1,34,16:28:20,19.185
2022,5,russell,1,40,16:36:53,19.035
2022,5,stroll,1,40,16:37:28,19.074
2022,5,gasly,2,40,16:37:43,19.007
2022,5,perez,2,41,16:38:38,18.433
2022,5,ocon,1,41,16:39:21,19.019
2022,5,vettel,1,41,16:39:42,19.861
2022,5,ricciardo,2,41,16:39:49,19.280
2022,5,tsunoda,2,41,16:40:43,19.618
2022,5,kevin_magnussen,2,42,16:41:34,20.673
2022,5,mick_schumacher,2,54,17:03:43,32.381
2011,6,michael_schumacher,1,12,14:19:30,35.084
2011,6,button,1,15,14:22:57,25.280
2011,6,rosberg,1,15,14:23:33,25.189
2011,6,vettel,1,16,14:24:15,28.536
2011,6,webber,1,16,14:24:32,37.735
2011,6,alonso,1,17,14:25:41,25.352
2011,6,kovalainen,1,19,14:29:21,26.477
2011,6,resta,1,20,14:30:24,24.970
2011,6,hamilton,1,22,14:33:00,31.445
2011,6,glock,1,22,14:33:33,26.827
2011,6,trulli,1,24,14:36:13,25.595
2011,6,maldonado,1,25,14:37:09,26.468
2011,6,massa,1,26,14:38:20,26.615
2011,6,karthikeyan,1,25,14:38:46,28.325
2011,6,resta,2,27,14:40:23,19.360
2011,6,petrov,1,28,14:41:17,28.856
2011,6,alguersuari,1,29,14:43:07,25.907
2011,6,barrichello,1,32,14:46:47,25.921
2011,6,button,2,33,14:46:57,26.421
2011,6,resta,3,32,14:47:35,47.226
2011,6,heidfeld,1,33,14:48:15,25.851
2011,6,buemi,1,33,14:48:16,26.073
2011,6,alonso,2,34,14:48:45,31.382
2011,6,rosberg,2,33,14:48:50,25.310
2011,6,liuzzi,1,32,14:49:02,28.298
2011,6,ambrosio,1,33,14:49:39,27.577
2011,6,kobayashi,1,34,14:49:49,28.642
2011,6,sutil,1,34,14:49:51,25.037
2011,6,karthikeyan,2,33,14:51:08,39.917
2011,6,hamilton,2,43,15:03:45,19.347
2012,6,kobayashi,1,1,14:04:47,28.390
2012,6,petrov,1,3,14:08:18,39.391
2012,6,vergne,1,17,14:27:24,26.063
2012,6,rosberg,1,27,14:40:15,24.874
2012,6,webber,1,29,14:42:54,25.566
2012,6,hamilton,1,29,14:43:03,25.748
2012,6,raikkonen,1,29,14:43:28,26.380
2012,6,hulkenberg,1,29,14:43:29,26.447
2012,6,bruno_senna,1,29,14:43:29,26.410
2012,6,karthikeyan,1,29,14:44:09,27.306
2012,6,alonso,1,30,14:44:22,25.220
2012,6,kovalainen,1,30,14:44:53,26.066
2012,6,glock,1,30,14:45:01,25.567
2012,6,massa,1,31,14:45:47,24.993
2012,6,pic,1,33,14:49:17,27.186
2012,6,michael_schumacher,1,34,14:50:07,25.117
2012,6,perez,1,34,14:50:36,25.666
2012,6,resta,1,35,14:51:32,25.642
2012,6,button,1,38,14:55:43,25.219
2012,6,perez,2,39,14:57:38,19.677
2012,6,ricciardo,1,40,14:58:28,25.335
2012,6,vettel,1,46,15:05:40,25.079
2012,6,glock,2,54,15:17:48,36.503
2012,6,vergne,2,70,15:38:55,26.157
2012,6,kovalainen,2,73,15:43:52,31.293
2012,6,karthikeyan,2,74,15:46:48,26.973
2013,6,maldonado,1,1,14:04:48,40.507
2013,6,garde,1,1,14:04:55,35.100
2013,6,resta,1,9,14:15:54,25.643
2013,6,ricciardo,1,22,14:33:49,25.225
2013,6,jules_bianchi,1,22,14:34:05,25.098
2013,6,chilton,1,23,14:35:17,25.337
2013,6,garde,2,24,14:37:13,25.676
2013,6,webber,1,25,14:37:28,24.316
2013,6,raikkonen,1,26,14:38:49,24.420
2013,6,button,1,26,14:38:54,24.585
2013,6,massa,1,26,14:39:26,25.331
2013,6,hulkenberg,1,27,14:40:28,24.974
2013,6,alonso,1,28,14:41:32,24.489
2013,6,gutierrez,1,28,14:42:09,25.364
2013,6,perez,1,29,14:42:57,24.672
2013,6,vergne,1,29,14:43:05,24.827
2013,6,vettel,1,30,14:44:08,24.375
2013,6,sutil,1,30,14:44:28,25.274
2013,6,bottas,1,30,14:44:53,29.063
2013,6,grosjean,1,30,14:44:55,24.565
2013,6,maldonado,2,30,14:45:08,26.146
2013,6,rosberg,1,31,14:45:40,25.200
2013,6,hamilton,1,31,14:45:51,24.801
2013,6,jules_bianchi,2,35,14:54:16,25.215
2013,6,garde,3,35,14:55:21,25.862
2013,6,chilton,2,48,15:38:30,19.553
2013,6,grosjean,2,62,15:58:00,39.980
